Tractor Name,Year,Hours,Company,Company URL,URL
Case IH farmall 85 a,2022,485h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-85-a/ydxnvcme.html
Case IH Magnum 7210 Pro,1997,7900h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-magnum-7210-pro/ykybqerh.html
Case IH CVX 195,2008,12074h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-niederbayern/55d61f37,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cvx-195/ohrdsqyo.html
Case IH CS 86 Bavaria,"Dinkelsbühl, DE",N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-dinkelsbuhl/7213955b,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cs-86-bavaria/oolclkwo.html
Case IH luxxum 100,2020,2000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-luxxum-100/uilgvksj.html
Case IH 7210 Magnum Pro,1997,8589h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/fritz-brandt-landmaschinen/6d7c7382,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-7210-magnum-pro/zgrbmpyq.html
Case IH Quadtrac 620,2018,4420h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-quadtrac-620/nhqmrqsn.html
Case IH Luxxum 100,2020,2000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thomas-gruber-kg/d88ae005,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-luxxum-100/0opd0evp.html
Case IH Farmall 95 U,2014,3250h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thomas-gruber-kg/d88ae005,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-95-u/olydlise.html
Case IH optum 270 cvx,2021,560h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-optum-270-cvx/rmueuixo.html
Case IH 745 XLA,1987,5500h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thomas-gruber-kg/d88ae005,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-745-xla/sopjso0h.html
Case IH Optum 270 CVX,2021,560h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thomas-gruber-kg/d88ae005,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-optum-270-cvx/pfqnwnlf.html
Case IH 744 S,1979,4045h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-massey-ferguson-v/3bdc4039,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-744-s/xewmwmqo.html
Case IH maxxum 145 mc,2023,800h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-145-mc/ycxotorl.html
Case IH optum 300 cvxd,2022,30h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-optum-300-cvxd/npoqoeym.html
Case IH Quadtrac 600,2013,5875h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-quadtrac-600/slvmtfwe.html
Case IH Quadtrac 600,2011,7910h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-quadtrac-600/pctqunsm.html
Case IH Maxxum 125 Multicontroller,2023,"192270, DE",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agxor-austria-vertriebsgesellschaft-ost-gmbh-harmannsdorf-ruckersdorf/5b06fb54,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-125-multicontroller/mfqeonup.html
Case IH luxxum 120,2017,2131h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-luxxum-120/wmxmscpb.html
Case IH optum 300 cvxd,2022,30h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-optum-300-cvxd/ylnizg0g.html
Case IH Case CVX 1190,2003,12700h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-case-cvx-1190/xdtgsnwb.html
Case IH OPTUM 300 CVX,2016,4580h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/heinrich-schroder-landmaschinen-kg/e65fa76b,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-optum-300-cvx/yosipqyh.html
Case IH maxxum 125 mit frontlader,2023,"DE-25578 DÄGELING, DE",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-125-mit-frontlader/vbyctgvb.html
Case IH magnum 315,2011,8330h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-magnum-315/xnxininj.html
Case IH puma 150 cvx,2015,2440h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150-cvx/mb0csflj.html
Case IH Case CVX 1170,2005,15000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-case-cvx-1170/qnocxmme.html
Case IH FARMALL U 95 #750,2016,2713h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-schonau/a4b5d5a2,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-u-95-750/pppixpqb.html
Case IH vestrum 130 cvxdrive,2020,690h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-vestrum-130-cvxdrive/zc0dudsp.html
Case IH magnum 380 cvx,2018,2240h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-magnum-380-cvx/xcoiybob.html
Case IH PUMA 185 CVX DRIVE,2021,1375h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-niederbayern/55d61f37,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-cvx-drive/unpeneym.html
Case IH magnum 280,2009,6655h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-magnum-280/qfscnbte.html
Case IH Farmall 65 A,2022,80h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/titan-machinery-germany/f5a9c313,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-65-a/ymloojyn.html
Case IH MAGNUM 380 CVX DRIVE STAGE V,2022,180h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/titan-machinery-germany/f5a9c313,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-magnum-380-cvx-drive-stage-v/ofwpogrq.html
Case IH optum 250 cvx allradsc,2019,2090h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-optum-250-cvx-allradsc/uepjullb.html
Case IH MAXXUM 130,2013,2500h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agravis-technik-lenne-lippe-gmbh-fil-halle/795283f6,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-130/scudmgnk.html
Case IH puma 240 cvx mit rtk,2019,4325h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx-mit-rtk/ummcscxq.html
Case IH 644,1974,10000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thomas-gruber-kg/d88ae005,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-644/znxgrepg.html
Case IH Farmall C 85,2017,1905h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/eder-gmbh-landmaschinen/d1c9e3d8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-c-85/zmwexmpb.html
Case IH PUMA CVX 220,2023,699h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/mager-wedemeyer-maschinenvertrieb-gmbh-co-kg/665f327e,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-cvx-220/uiskpllm.html
Case IH 1455 XL A,1987,10674h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/fritz-brandt-landmaschinen/6d7c7382,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-1455-xl-a/yknqtfze.html
Case IH 95C FARMALL,2020,338h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-brandenburg-sachsen/55c822fa,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-95c-farmall/wdvgycnp.html
Case IH luxxum 120,2021,600h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-luxxum-120/pgmmpenl.html
Case IH maxxum 145 cvx,2023,240h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-145-cvx/yfzfplzc.html
Case IH puma x 165,2023,90h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-x-165/llwooeth.html
Case IH cs 95 pro Pro,2009,3850h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cs-95-pro-pro/0qppwmwg.html
Case IH farmall 100c hilo stage v,2023,1h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-100c-hilo-stage-v/ujybmewo.html
Case IH IHC 1056 XL,1985,10800h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/landtechnik-schulze-lammers/17d9b938,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-ihc-1056-xl/mindmjzh.html
Case IH Puma 230 CVX,2013,7720h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-wulfershausen/130a12f9,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/tknnxnnk.html
Case IH PUMA 175 CVX #807,2021,1492h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-schonau/a4b5d5a2,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-175-cvx-807/lcqkonmp.html
Case IH 624,1972,7053h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-engbers-sohne-gmbh/c252aaf5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-624/wdtetbnh.html
Case IH maxxum 110 mc,2011,3710h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-110-mc/wn0ptgyn.html
Case IH maxxum 110 mc,2011,3705h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-110-mc/mdtcwpvq.html
Case IH optum 250 cvx CVX,2019,1456h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-optum-250-cvx-cvx/neqilpuf.html
Case IH Magnum 7240 Pro,1999,12660h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-magnum-7240-pro/rdwiopwc.html
Case IH IHC 1255 XL,1985,15000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/landtechnik-schulze-lammers/17d9b938,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-ihc-1255-xl/mllbwjte.html
Case IH Vestrum 130 CVX,2022,25h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/seiler-gmbh-co-kg/e480b17d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-vestrum-130-cvx/oqtitlmk.html
Case IH cs 150,2000,11260h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cs-150/wgspyjve.html
Case IH Puma 210,2008,4455h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/fritz-brandt-landmaschinen/6d7c7382,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-210/ycylmemm.html
Case IH puma cvx 185 ep profi,2013,7900h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-cvx-185-ep-profi/qoujrqrb.html
Case IH puma cvx 185 ep profi,2013,7900h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-cvx-185-ep-profi/xnocqbqf.html
Case IH MAXXUM 130 CVX,2014,5983h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/rebo-landmaschinen-gmbh/c585abcc,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-130-cvx/vizcohyq.html
Case IH CVX 1170,2005,15000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cvx-1170/yhzcqfqk.html
Case IH Puma 260 CVX AFS Connect,2023,400h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/eder-gmbh-landmaschinen/d1c9e3d8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-260-cvx-afs-connect/npvoqqnl.html
Case IH Farmal 95C,2019,2492h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/lvb-steinbrink-gmbh/1b0d3902,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmal-95c/tlmgslzh.html
Case IH vestrum 110 dct,2023,15h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-vestrum-110-dct/qdycnozl.html
Case IH CVX 1190,2004,1000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/eder-gmbh-landmaschinen/d1c9e3d8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cvx-1190/xcncponi.html
Case IH Quadtrac 620 HI-e,2016,6900h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-quadtrac-620-hi-e/qbqmtmzg.html
Case IH Quadtrac STX 550,2011,8100h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/gruber-agrartechnik-gmbh/516e6b10,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-quadtrac-stx-550/zprprizq.html
Case IH CVX 195 TIER 3,2007,8350h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/heinrich-schroder-landmaschinen-kg/e65fa76b,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cvx-195-tier-3/nfnbsqyo.html
Case IH Qadtrac 500,2014,5000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-qadtrac-500/roljyhup.html
Case IH Quadtrac 535,2011,10800h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-quadtrac-535/mpvppkvk.html
Case IH Maxxum 5120,1995,15000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/fricke-landmaschinen-gmbh/43f43291,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-5120/qkwjwmsi.html
Case IH IHC 1455,1981,11700h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/landtechnik-schulze-lammers/17d9b938,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-ihc-1455/tgshpdlb.html
Case IH Farmall 115 U nur 1600 Std.,2013,1600h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/landtechnik-schulze-lammers/17d9b938,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-115-u-nur-1600-std/sjpo0lpp.html
Case IH puma 165 fps,2008,5430h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165-fps/ynvlxnqb.html
Case IH Puma 210,2011,9400h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-210/tcwiuqrp.html
Case IH maxxum 150 mc MC,2023,8h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-150-mc-mc/wpvgndlk.html
Case IH MAXXUM 150 MC,2023,8h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/titan-machinery-germany/f5a9c313,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-150-mc/xjslucoj.html
Case IH 956 XLA,1986,"-, DE",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/fritz-brandt-landmaschinen/6d7c7382,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-956-xla/zdxmvmon.html
Case IH farmall 90 a ps,2024,3h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-90-a-ps/yoycljln.html
Case IH FARMALL 75C,"28876 Oyten, DE",N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/mager-wedemeyer-maschinenvertrieb-gmbh-co-kg/665f327e,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-75c/wpmqxhpj.html
Case IH LUXXUM 110,2017,2200h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/euro-agrar-s-a-r-l-sainte-croix-en-plaine/81c32725,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-luxxum-110/xglnvoqn.html
Case IH 7220 Magnum,10777h,"-, DE",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/fritz-brandt-landmaschinen/6d7c7382,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-7220-magnum/0poqlcqd.html
Case IH CVX 230,2011,8200h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cvx-230/0jwmxfxj.html
Case IH puma cvx 240 afs,2022,1025h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-cvx-240-afs/0bmhqqym.html
Case IH Farmall 65 A,2023,2h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/gruber-agrartechnik-gmbh/516e6b10,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-65-a/oiokrezl.html
Case IH maxxum cvx 130,2015,5700h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-cvx-130/mlvhmfrd.html
Case IH maxxum145cvxdrivest5,2021,775h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum145cvxdrivest5/sdnbtnoi.html
Case IH Maxxum 5120,1996,14999h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/landtech-vertrieb-dienstleist-bernard-krone-gmbh/e298046c,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-5120/smnbsqmp.html
Case IH Maxxum 145 MULTICONTROLLER,2021,40h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/titan-machinery-germany/f5a9c313,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-145-multicontroller/mdvknjod.html
Case IH MXU 110 X-Line,2008,12571h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-engbers-sohne-gmbh/c252aaf5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-mxu-110-x-line/xemklduf.html
Case IH Farmall 75 A*AKTIONSWOCHE!*,2023,3h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/fricke-landtechnik-gmbh/0ba9d6db,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-75-a-aktionswoche/tfllznpd.html
Case IH Puma CVX 185,2014,11485h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/lvd-bernhard-krone-gmbh-molln/a0327b5a,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-cvx-185/ykmepjzh.html
Case IH Magnum 7240 PRO,1999,12653h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/schutz-landmaschinen-ohg/9433101d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-magnum-7240-pro/vpspxevg.html
Case IH OPTUM 270 CVX,2016,4325h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-giebelstadt/ecfca1bb,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-optum-270-cvx/wnpmyilk.html
Case IH CVX 145,2017,6607h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/a1-traktor-de-tiemann-landtechnik-gmbh-co/464b0800,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cvx-145/pevoogxb.html
Case IH FARMALL 85 A,2017,1500h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baywa-ag-giebelstadt/ecfca1bb,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-85-a/wpwnuito.html
Case IH PUMA 230 CVX,2014,6341h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/janson-gmbh-landtechnik/446d7d1d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/0gsjqqxf.html
Case IH CVX 1155,2004,6000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/fritz-brandt-landmaschinen/6d7c7382,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cvx-1155/vozqrelg.html
Case IH CS 68,2002,4086h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thomas-gruber-kg/d88ae005,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cs-68/pmmdoeun.html
Case IH CVX 185 PUMA,2013,6923h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/schlichting-landmaschinen/33c9b94d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-cvx-185-puma/pkldqeui.html
Case IH farmall 95c,2022,885h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-farmall-95c/ykmcyjzk.html
Case IH maxxum 5120,1996,5845h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-maxxum-5120/pnxl0clo.html
Case IH Magnum 340,2011,4808h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/deppe-stucker-gmbh/284e3f8b,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-magnum-340/nlvhrcph.html
Case IH Quadtrac 535,2008,8600h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-quadtrac-535/qcvftnxd.html
Case IH PUMA CVX 175 SONDERFINANZIERUNG,2023,448h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/mager-wedemeyer-maschinenvertrieb-gmbh-co-kg/665f327e,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-cvx-175-sonderfinanzierung/ojvntnzi.html
Case IH Quadtrac 580,2014,4276h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/lvd-bernhard-krone-gmbh-zorbau/31f13820,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-quadtrac-580/xhnoxblf.html
